,Unnamed: 0.1,Unnamed: 0,plural,male,female,title,male_eng,female_eng,male_cnt,female_cnt
2297,2297,4543,Матов,Матов,Матова,2,matov,matova,476,445
2298,2298,4544,Маторин,Маторин,Маторина,3,matorin,matorina,699,929
2299,2299,4545,Матросенко,Матросенко,Матросенко,2,matrosenko,matrosenko,48,-
2300,2300,4546,Матрасенко,Матрасенко,Матрасенко,2,matrasenko,matrasenko,0,-
2301,2301,4547,Маттеи,Маттеи,Маттеи,3,mattei,mattei,1,-
2302,2302,4548,Маттей,Маттей,Маттей,3,mattej,mattej,0,-
2303,2303,4549,Маттель,Маттель,Маттель,3,mattel,mattel,0,-
2304,2304,4550,Маттерн,Маттерн,Маттерн,3,mattern,mattern,187,-
2305,2305,4551,Матчин,Матчин,Матчина,6,matchin,matchina,334,213
2306,2306,4552,Матюшкин,Матюшкин,Матюшкина,3,matjushkin,matjushkina,0,0
2307,2307,4553,Матякин,Матякин,Матякина,3,matyakin,matyakina,180,83
2308,2308,4554,Матягин,Матягин,Матягина,3,matyagin,matyagina,160,198
2309,2309,4555,Махараки,Махараки,Махараки,3,makharaki,makharaki,0,-
2310,2310,4557,Маховы,Махов,Махова,2,makhov,makhova,7760,9850
2311,2311,4559,Мацкевич,Мацкевич,Мацкевич,2,matskevich,matskevich,4783,-
2312,2312,4561,Мацнев,Мацнев,Мацнева,6,matsnev,matsneva,1573,1338
2313,2313,4562,Машин,Машин,Машина,2,mashin,mashina,2065,2970
2314,2314,4563,Машковы,Машков,Машкова,3,mashkov,mashkova,7196,8030
2315,2315,4565,Машковцевы,Машковцев,Машковцева,2,mashkovtsev,mashkovtseva,1920,2259
2316,2316,4566,Машмбер,Машмбер,Машмбер,3,mashmber,mashmber,0,-
2317,2317,4567,Машмейер,Машмейер,Машмейер,3,mashmeyer,mashmeyer,0,-
2318,2318,4568,Мевес,Мевес,Мевес,2,meves,meves,3,-
2319,2319,4569,Медведев,Медведев,Медведева,2,medvedev,medvedeva,143321,124265
2320,2320,4570,Медведковы,Медведков,Медведкова,2,medvedkov,medvedkova,1501,2310
2321,2321,4571,Медветковы,Медветков,Медветкова,2,medvetkov,medvetkova,2,8
2322,2322,4572,Медиановы,Медианов,Медианова,1,medianov,medianova,0,1
2323,2323,4574,Медосытовы,Медосытов,Медосытова,3,medosytov,medosytova,0,0
2324,2324,4576,Медосетовы,Медосетов,Медосетова,3,medosetov,medosetova,0,0
2325,2325,4578,Медынцев,Медынцев,Медынцева,3,medyntsev,medyntseva,99,160
2326,2326,4579,Медынцов,Медынцов,Медынцова,3,medyntsov,medyntsova,0,0
2327,2327,4580,Межаниновы,Межанинов,Межанинова,6,mezhaninov,mezhaninova,0,0
2328,2328,4581,Межениновы,Меженинов,Меженинова,6,mezheninov,mezheninova,42,60
2329,2329,4582,Мезневы,Мезнев,Мезнева,2,meznev,mezneva,7,2
2330,2330,4583,Мей,Мей,Мей,2,mej,mej,3,-
2331,2331,4585,Мейде,Мейде,Мейде,2,meyde,meyde,3,-
2332,2332,4586,Мейен,Мейен,Мейен,2,meyen,meyen,6,-
2333,2333,4587,Мейеры,Мейер,Мейер,2,meyer,meyer,1314,-
2334,2334,4590,Мейрзгоф,Мейрзгоф,Мейрзгоф,2,meyrzgof,meyrzgof,0,-
2335,2335,4591,Фон-Мейрзгоф,Фон-Мейрзгоф,Фон-Мейрзгоф,2,fon-meyrzgof,fon-meyrzgof,0,-
2336,2336,4592,Мейн,Мейн,Мейн,3,meyn,meyn,107,-
2337,2337,4593,Мейнгарды,Мейнгард,Мейнгард,3,meyngard,meyngard,6,-
2338,2338,4595,Мейнгарт,Мейнгарт,Мейнгарт,3,meyngart,meyngart,0,-
2339,2339,4596,Мейнике,Мейнике,Мейнике,3,meynike,meynike,3,-
2340,2340,4597,Мейник,Мейник,Мейник,3,meynik,meynik,1,-
2341,2341,4598,Мейнин,Мейнин,Мейнина,3,meynin,meynina,0,0
2342,2342,4599,Мек,Мек,Мек,6,mek,mek,20,-
2343,2343,4600,Мелин,Мелин,Мелина,2,melin,melina,333,3
2344,2344,4601,Мелик,Мелик,Мелик,2,melik,melik,271,-
2345,2345,4602,Мелиссино,Мелиссино,Мелиссино,4,melissino,melissino,0,-
2346,2346,4603,Мелиссины,Мелиссин,Мелиссина,4,melissin,melissina,1,8
2347,2347,4604,Меллер-Закомельский,Меллер-Закомельский,Меллер-Закомельская,5,meller-zakomelsky,meller-zakomelskaya,0,0
2348,2348,4605,Мельгаузены,Мельгаузен,Мельгаузен,3,melgauzen,melgauzen,0,-
2349,2349,4607,Мильгаузен,Мильгаузен,Мильгаузен,3,milgauzen,milgauzen,0,-
2350,2350,4608,Мельгрены,Мельгрен,Мельгрен,3,melgren,melgren,0,-
2351,2351,4610,Мельгуновы,Мельгунов,Мельгунова,2,melgunov,melgunova,393,349
2352,2352,4614,Мельниковы,Мельников,Мельникова,1,melnikov,melnikova,94632,115591
2353,2353,4616,Мемнонов,Мемнонов,Мемнонова,3,memnonov,memnonova,23,13
2354,2354,4617,Менгден,Менгден,Менгден,6,mengden,mengden,21,-
2355,2355,4618,Менде,Менде,Менде,2,mende,mende,114,-
2356,2356,4619,Менден,Менден,Менден,6,menden,menden,0,-
2357,2357,4620,Фонменден,Фонменден,Фонменден,6,fonmenden,fonmenden,0,-
2358,2358,4621,Фонмендин,Фонмендин,Фонмендина,6,fonmendin,fonmendina,0,0
2359,2359,4622,Фон-Менден,Фон-Менден,Фон-Менден,6,fon-menden,fon-menden,0,-
2360,2360,4623,Меншиковы,Меншиков,Меншикова,5,menshikov,menshikova,18759,17386
2361,2361,4625,Менщиковы,Менщиков,Менщикова,2,menschikov,menschikova,1154,2431
2362,2362,4629,Меньшовы,Меньшов,Меньшова,2,menshov,menshova,3851,4548
2363,2363,4631,Мергасовы,Мергасов,Мергасова,2,mergasov,mergasova,216,186
2364,2364,4632,Мердер,Мердер,Мердер,2,merder,merder,12,-
2365,2365,4633,Мережковские,Мережковский,Мережковская,2,merezhkovsky,merezhkovskaya,36,18
2366,2366,4634,Мерешковские,Мерешковский,Мерешковская,2,mereshkovsky,mereshkovskaya,0,1
2367,2367,4635,Мерзляковы,Мерзляков,Мерзлякова,3,merzlyakov,merzlyakova,9843,11305
2368,2368,4636,Мерлины,Мерлин,Мерлина,1,merlin,merlina,520,4
2369,2369,4642,Мерлини,Мерлини,Мерлини,1,merlini,merlini,3,-
2370,2370,4643,Мермени,Мермени,Мермени,1,mermeni,mermeni,0,-
2371,2371,4644,Мертваго,Мертваго,Мертваго,6,mertvago,mertvago,8,-
2372,2372,4645,Мертенс,Мертенс,Мертенс,3,mertens,mertens,165,-
2373,2373,4646,Мерчанский,Мерчанский,Мерчанская,2,merchansky,merchanskaya,94,78
2374,2374,4647,Месс,Месс,Месс,3,mess,mess,0,-
2375,2375,4648,Мессарош,Мессарош,Мессарош,2,messarosh,messarosh,2,-
2376,2376,4649,Метакс,Метакс,Метакс,2,metaks,metaks,2,-
2377,2377,4650,Метельский,Метельский,Метельская,3,metelsky,metelskaya,561,898
2378,2378,4651,Метлин,Метлин,Метлина,2,metlin,metlina,1299,957
2379,2379,4652,Метлов,Метлов,Метлова,3,metlov,metlova,446,330
2380,2380,4653,Меттик,Меттик,Меттик,3,mettik,mettik,8,-
2381,2381,4654,Мешетичи,Мешетич,Мешетич,2,meshetich,meshetich,12,-
2382,2382,4655,Мешков,Мешков,Мешкова,3,meshkov,meshkova,11764,11951
2383,2383,4656,Мещаниновы,Мещанинов,Мещанинова,3,meschaninov,meschaninova,193,323
2384,2384,4657,Мещанков,Мещанков,Мещанкова,2,meschankov,meschankova,0,2
2385,2385,4658,Мещерин,Мещерин,Мещерина,3,mescherin,mescherina,185,120
2386,2386,4660,Мещеринский,Мещеринский,Мещеринская,3,mescherinsky,mescherinskaya,0,0
2387,2387,4661,Мещерские,Мещерский,Мещерская,3,meschersky,mescherskaya,66,78
2388,2388,4664,Мещеряковы,Мещеряков,Мещерякова,2,mescheryakov,mescheryakova,4045,6544
2389,2389,4666,Мещовы,Мещов,Мещова,2,meschov,meschova,0,1
2390,2390,4667,Мизеровский,Мизеровский,Мизеровская,3,mizerovsky,mizerovskaya,41,43
2391,2391,4668,Мезеровский,Мезеровский,Мезеровская,3,mezerovsky,mezerovskaya,18,5
2392,2392,4669,Миклашевский,Миклашевский,Миклашевская,6,miklashevsky,miklashevskaya,125,168
2393,2393,4670,Микулаев,Микулаев,Микулаева,6,mikulaev,mikulaeva,2,4
2394,2394,4671,Микулины,Микулин,Микулина,2,mikulin,mikulina,771,625
2395,2395,4676,Микульшин,Микульшин,Микульшина,6,mikulshin,mikulshina,39,22
2396,2396,4677,Миланкович,Миланкович,Миланкович,3,milankovich,milankovich,12,-
2397,2397,4678,Милковичи,Милкович,Милкович,3,milkovich,milkovich,88,-
2398,2398,4679,Милковичевы,Милковичев,Милковичева,3,milkovichev,milkovicheva,0,0
2399,2399,4680,Миллеры,Миллер,Миллер,1,miller,miller,41539,-
2400,2400,4704,Миловидов,Миловидов,Миловидова,3,milovidov,milovidova,1329,1978
2401,2401,4706,Милюковы,Милюков,Милюкова,1,miljukov,miljukova,3,1
2402,2402,4708,Милютины,Милютин,Милютина,3,miljutin,miljutina,0,2
2403,2403,4710,Миляев,Миляев,Миляева,3,milyaev,milyaeva,3661,5066
2404,2404,4711,Мингалев,Мингалев,Мингалева,3,mingalev,mingaleva,703,894
2405,2405,4712,Минде,Минде,Минде,2,minde,minde,2,-
2406,2406,4713,Миндеры,Миндер,Миндер,3,minder,minder,82,-
2407,2407,4715,Миндерер,Миндерер,Миндерер,2,minderer,minderer,0,-
2408,2408,4716,Минервин,Минервин,Минервина,3,minervin,minervina,53,112
2409,2409,4717,Минины,Минин,Минина,3,minin,minina,14441,18379
2410,2410,4721,Миних,Миних,Миних,2,minikh,minikh,537,-
2411,2411,4722,Минкевичи,Минкевич,Минкевич,1,minkevich,minkevich,565,-
2412,2412,4723,Минуты,Минут,Минут,2,minut,minut,33,-
2413,2413,4725,Минута,Минута,Минута,2,minuta,minuta,50,-
2414,2414,4729,Мирзаев,Мирзаев,Мирзаева,3,mirzaev,mirzaeva,8721,2617
2415,2415,4730,Мирзаханов,Мирзаханов,Мирзаханова,2,mirzakhanov,mirzakhanova,1033,504
2416,2416,4731,Мирзоевы,Мирзоев,Мирзоева,1,mirzoev,mirzoeva,14879,5327
2417,2417,4733,Миримановы,Мириманов,Мириманова,3,mirimanov,mirimanova,35,25
2418,2418,4734,Мирицкий,Мирицкий,Мирицкая,2,miritsky,miritskaya,2,16
2419,2419,4736,Миролюбовы,Миролюбов,Миролюбова,3,miroljubov,miroljubova,0,0
2420,2420,4737,Мироновичи,Миронович,Миронович,3,mironovich,mironovich,1358,-
2421,2421,4738,Мироновские,Мироновский,Мироновская,3,mironovsky,mironovskaya,200,185
2422,2422,4740,Миткевичи-Далецкие,Миткевич-Далецкий,Миткевич-Далецкая,6,mitkevich-daletsky,mitkevich-daletskaya,0,3
2423,2423,4741,Митовкин,Митовкин,Митовкина,2,mitovkin,mitovkina,0,1
2424,2424,4742,Митропольские,Митропольский,Митропольская,3,mitropolsky,mitropolskaya,172,268
2425,2425,4743,Митрофановы,Митрофанов,Митрофанова,2,mitrofanov,mitrofanova,24841,29538
2426,2426,4745,Митусовы,Митусов,Митусова,6,mitusov,mitusova,1245,1143
2427,2427,4746,Митьковы,Митьков,Митькова,6,mitkov,mitkova,693,739
2428,2428,4748,Михайловы,Михайлов,Михайлова,1,mikhaylov,mikhaylova,181262,209420
2429,2429,4774,Михайловские,Михайловский,Михайловская,3,mikhaylovsky,mikhaylovskaya,4171,6369
2430,2430,4776,Михалевы,Михалев,Михалева,1,mikhalev,mikhaleva,9447,10778
2431,2431,4778,Михалевский,Михалевский,Михалевская,3,mikhalevsky,mikhalevskaya,457,486
2432,2432,4779,Михалков,Михалков,Михалкова,6,mikhalkov,mikhalkova,2755,2363
2433,2433,4780,Михин,Михин,Михина,2,mikhin,mikhina,2864,3311
2434,2434,4781,Михневы,Михнев,Михнева,3,mikhnev,mikhneva,611,461
2435,2435,4784,Мишели,Мишели,Мишели,1,misheli,misheli,1,-
2436,2436,4786,Мишель,Мишель,Мишель,1,mishel,mishel,18,-
2437,2437,4788,Мишины,Мишин,Мишина,1,mishin,mishina,29842,33138
2438,2438,4789,Младенцов,Младенцов,Младенцова,3,mladentsov,mladentsova,5,2
2439,2439,4790,Млодзеевские,Млодзеевский,Млодзеевская,6,mlodzeevsky,mlodzeevskaya,0,0
2440,2440,4791,Младзиевские,Младзиевский,Младзиевская,6,mladzievsky,mladzievskaya,5,9
2441,2441,4792,Мниовы,Мниов,Мниова,1,mniov,mniova,0,0
2442,2442,4796,Могилевичи,Могилевич,Могилевич,3,mogilevich,mogilevich,317,-
2443,2443,4797,Модестов,Модестов,Модестова,3,modestov,modestova,327,458
2444,2444,4798,Молестов,Молестов,Молестова,3,molestov,molestova,0,0
2445,2445,4799,Модзолевский,Модзолевский,Модзолевская,3,modzolevsky,modzolevskaya,4,12
2446,2446,4800,Модзалевский,Модзалевский,Модзалевская,3,modzalevsky,modzalevskaya,19,35
2447,2447,4801,Мадзолевский,Мадзолевский,Мадзолевская,3,madzolevsky,madzolevskaya,0,0
2448,2448,4802,Можаровы,Можаров,Можарова,2,mozharov,mozharova,1428,1546
2449,2449,4803,Мозгов,Мозгов,Мозгова,2,mozgov,mozgova,890,709
2450,2450,4804,Моисеевы,Моисеев,Моисеева,2,moiseev,moiseeva,52647,55806
2451,2451,4805,Мокроусов,Мокроусов,Мокроусова,3,mokrousov,mokrousova,4175,3665
2452,2452,4806,Моласы,Молас,Молас,3,molas,molas,2,-
2453,2453,4808,Молдавцев,Молдавцев,Молдавцева,2,moldavtsev,moldavtseva,2,0
2454,2454,4809,Молнары,Молнар,Молнар,3,molnar,molnar,486,-
2455,2455,4811,Моложениновы,Моложенинов,Моложенинова,3,molozheninov,molozheninova,0,0
2456,2456,4812,Маложениновы,Маложенинов,Маложенинова,3,malozheninov,malozheninova,0,0
2457,2457,4813,Молчановы,Молчанов,Молчанова,2,molchanov,molchanova,25107,31295
2458,2458,4818,Малчановы,Малчанов,Малчанова,2,malchanov,malchanova,74,52
2459,2459,4823,Мольтрех,Мольтрех,Мольтрех,3,moltrekh,moltrekh,0,-
2460,2460,4825,Монаковы,Монаков,Монакова,2,monakov,monakova,886,1013
